id,category,words
368,Japan_Travel,問題天夜東京行程請益作者加油看板標題問題天夜東京行程請益時間出遊日期共天夜每日行程成員大小東京廣域周遊券住東橫班機利用周遊券轉搭到佐久平站的住宿點東京廣域周遊券腳踏車住東橫星野溫泉附近景點雲場池舊輕井澤商店街東京廣域周遊券巴士住大倉酒店玩具博物館繪本之森美術館預計搭乘循環巴士前往傍晚時再轉車到住宿點單軌日券住大倉酒店迪士尼樂園單軌日券住大倉酒店迪士尼海洋東京地鐵住淺草駒形預計中午轉車到淺草的住宿點淺草寺晴空塔道具街大島站幫小孩買衣服地鐵住淺草駒形上野動物園科學博物館阿美橫町地鐵如果逛不完就放到最後一天搭乘的從淺草到成田機場班機回台特別希望行程基本上都排的很寬鬆但想請大家幫忙看一下行程是否還有要注意的地方謝謝
369,Japan_Travel,遊記不自駕之伊勢神宮全御朱印進香行作者卡加米看板標題遊記不自駕之伊勢神宮全御朱印進香行時間好讀版前言本宅自從第一次去了一次日本後才認識到了御朱印這項信仰習俗後續規劃日本行時就決定來個伊勢神宮朝拜之旅朝拜之旅分為兩個部分頭一次是和朋友三月去的一次後來因為抱著沒有蒐集完的遺憾決定五月初再去一次拜好拜滿訂完機票才發現是日本黃金週立刻把住的地方搞定參拜成果先上圖從右至左為內宮外宮月夜見宮伊雜宮月讀宮瀧原宮和倭姬宮沒有照朱印帳的上的順序來因為第一次去的時候蓋完才發現朱印帳的建議順序是內宮外宮月讀宮瀧原宮伊雜宮倭姬宮月夜見宮過程內宮外宮的部分因為版上有不少人介紹過了在此就不多說明月讀宮內宮外宮線路在中村町下車倭姬宮內宮外宮線路或是觀光巴士在神宮徵古館下車月夜見宮在伊勢市車站附近徒步即可到達基本上月夜見宮月讀宮和倭姬宮的部分可以在一天內參拜完也是偶爾可以看見版友分享伊勢神宮相關文章中會出現的別宮伊雜宮從近鐵伊勢市車站搭乘近鐵普通車到近鐵上之鄉站後向右走到底即可見下圖伊雜宮的主祭神為天照大御神御魂同時也是原令制國志摩國的一之宮旁邊有一片御料田為神宮種植稻米獻給神明的田地每年的六月中會有磯部御神田祭典搭車往返和參拜的時間會花費半天建議下半天可以搭配至二見浦參拜二見興玉神社和夫婦岩瀧原宮因為太遠和其他行程安排的關係第二次才前來參拜注意不自駕靠大眾運輸的話可以花上快一天但是算是得到一次難忘的經驗早上從松阪車站前搭乘松阪熊野線前一天在松阪住一晚這是本州第二長的公車路線最長的是奈良到熊野的八木新宮線千萬不可錯過時間不然下一班就是中午了邊晃邊看著山景的的情況下大約一個小時後在瀧原宮前下車瀧原宮和境內的瀧原竝宮竝為並的異體字的主祭神分別為天照大神的和御魂和荒御魂但境內同時也有三座所管社分別為若宮神社長由介神社和川島神社其中長由介神社和川島神社共用社殿參道走到一半到宿衛屋時功能同一般神社的社務所但伊勢神宮和其別宮不稱做社務所可以下去到到頓登川的御手洗場這點和內宮的五十鈴川御手洗場一樣是直接以溪水作為淨身但其氛圍比起五十鈴川的開闊更有一種清幽的氣息參拜完後午餐消磨時間就在旁邊的公路休息站館解決吃了碗伊勢烏龍麵填飽胃大約吃飽飯後沿著國道走大約走到瀧原站下圖紅線為沿著人行道走的路線該車站是無人站停靠的火車也是一人列車駕駛兼車長門要自己按才會開天橋上的風景上車當時有數十個旅客有些是鐵道迷登山客和像我來參拜瀧原宮的信徒到達多氣站此站為往熊野的紀勢本線和往伊勢鳥羽的參宮線在這裡等個十分鐘換車到松阪後記在交通上要特別注意的是東海在來線過了龜山就非卡可使用範圍了當時在松阪換近鐵回名古屋時要拿出整理券或是報上起站名稱給站務員讓他估算出金額並用現金付款其實瀧原宮可以利用往返名古屋的高速巴士在一個上午就能參拜完但既然來了就決定來體驗日本鄉村的氛圍和東海在來線搭乘的經驗
370,Japan_Travel,住宿東京高值飯店赤坂樂活酒作者看板標題住宿東京高值飯店赤坂樂活酒時間部落格全文連結飯店赤坂樂活超級酒店地址日本交通銀座線丸之內線的赤坂見附站號出口跟千代田線赤坂站號出口官網這趟六天五夜的東京之旅我們選擇入住赤坂樂活赤坂超級樂活酒店在日本算是一間滿夯網路評價還不錯的飯店由於我們是在賞櫻期間前來在出發前一個月才下訂所以能訂到算是滿意外的但也有可能是因為我們是清明節過後前來位在東京的赤坂樂活與其他家不同的地方在於他有附設免費澡堂非常適合逛街逛到累的人回到飯店放鬆舒壓從評論上來看滿受到大家的喜愛所以不訂怎麼行赤坂樂活的澡堂分成男女澡堂屬於迷你型的澡堂並附有浴衣男女使用時間也是不同以寸土寸金的東京來說有公共澡堂房間還有浴缸價位又合理根本大大收買了我們的心地點赤坂樂活超級酒店位在赤坂的鬧區鄰近銀座線丸之內線赤坂見附站號出口千代田線赤坂站號出口不管是到東京車站新宿或涉谷方向都很方便尤其是地鐵出口就有根本是意圖使人爆買直接搬回飯店啊此外飯店距離地鐵走路約莫分鐘沿途超多美食藥妝超商根本就是小型購物圈赤坂樂活酒店不算顯眼所以要仔細查看他的入口有部電梯可上到樓下就有附近就有藥妝店價位算便宜上島珈琲店吃得附近也很多不過雷的店也很多像是一些有點坑人的酒吧所以請慎選囉但鄰近有一間鳥貴族連鎖串燒很適合當宵夜小酌的地方周圍景點赤坂樂活飯店周圍景點有山王日枝神社其實日枝神社特別之處在於有迷你版的千本鳥居穿越這朱紅色系的長廊鳥居彷彿來到京都的伏見稻荷大社這邊的千本鳥居的規模跟伏見稻荷大社千本鳥居相比有點差別但也算是精緻如果有空不妨可以過來踩點喔捕捉到日枝神社的相互依偎的狐狸神由於我們到達時間接近傍晚六點神社的販賣部已經關了所以也無緣買個狐狸神祈福介紹完赤坂樂活酒店周遭景點該回歸到本篇文章的重點囉房間介紹房間沒有鑰匙得用密碼鎖來開門因此在時櫃檯會給一張印有房間密碼的紙張泡湯券餐券房間雖然不大但該有的設備應有盡有整體設計走木質色系的文青風格皮革座椅收納盒跟空間很搭他們的沐浴用品很好洗味道是天然草本的風味洗完不會有粘膩或沐浴乳殘留的感覺在狹小的空間還有浴缸可以浸泡是不是很讓人感動房間雖然不大但是該有的貼心設備都有附上像是加濕器按摩椅套除臭噴霧吹風機等設備尤其是我們是冬末初春前去日本在有些寒冷的氣溫中讓我們常常靜電被電到回到飯店看到加濕器跟舒緩腳步痠痛的按摩靠枕覺得超級感動啊床頭櫃附有孔可以充電還有上面可以放置眼鏡手機非常會善用空間樓下就是附近有有多家超商無論是想吃早餐宵夜買酒喝都不用擔心由於我們這次並沒有加購早餐所以沒辦法分享食物吃起來如何只能大略的拍一下餐廳環境跟餐點有澡堂可以泡澡男女依照時刻表輪替可以在等電梯時拿取浴衣跟額外的枕頭即便是周遭有很多超商但還是有附設販賣機免不了有洗衣機跟烘衣機很迷你的空間讓我想到以前學校宿舍的場景戶外吸菸區很適合想要吸菸或是找地方躲起來講電話看街景的人後記如果你們是住緊鄰隔壁的房間一可以請櫃檯人員打開連接門因為我們這次訂兩間房剛好緊鄰在旁邊所以在最後一天收行李時就請飯店人員幫我們打開互通來個電梯不大熱門時段出門或上樓的話需要等待可以走安全門的樓梯比較快速櫃檯人員服務佳退房時可以寄放行李方便外出也可以寄放過夜不過沒有的專人看守所以飯店人員不負保管責任喔要把行李鎖好並打包好我們發現在這一區域入住或行走的旅人們多半是日本人有少部分是歐美人士反而台灣跟中國旅客不多不曉得是不是因為清明連假過入住的關係整體來說是很棒的入住心得文謝謝收看
371,Japan_Travel,遊記京都櫻花季景點比一比作者看板標題遊記京都櫻花季景點比一比時間今年櫻花祭跑去京阪名古屋三重縣伊勢一帶看櫻花因為要趕場的關係所以京阪只留了三天左右也因為來的稍微早了一點所以京都櫻花只有部分區域有開得比較滿短短的幾天衝了幾個點分享一下心得給以後想去的人參考圓山公園的櫻花晚上都會打燈尤其是櫻王這邊還特別用了炭火爐營造氣氛配合黃色的燈光相當有氣勢不過這裡除了櫻王之外白天還有好幾顆很美的櫻花相對位置就在走過櫻王後在繼續往公園內部走大概三四百公尺左右的位置這裡種滿多比較早開垂枝櫻所以就算是因為天候因素稍微延後了吉野櫻的花期我們還是有機會賞到幾近滿開的夜櫻相較於祇園盛開的垂枝櫻白川一帶的櫻花約略開了成左右但雖然還不到滿開白川獨特的景致配上黃澄澄得燈色營造的出來的氣氛也是相當吸引人尤其是白川一帶有很多餐廳與居酒屋每間幾乎都客滿就算是在下雨天的夜晚這裡依舊滿滿人潮不過這裡的櫻花不只是夜晚打燈才美白天時分也有白川獨特的氣質因為前一晚下雨且預報隔天還是可能下雨的關係一早看太陽冒出頭便連早餐都先不吃趕緊來白川逛逛果然清早人不多且又有陽光因此能拍到還不錯的照片隨著日頭漸漸往上跑雲也慢慢蓋過日頭我們才收工回去吃早餐吃完轉戰醍醐寺去了因為到的這幾天櫻花的京都還沒大開著名的哲學之道貌似也才剛開始開花於是查了一下有滿開情報的地點發現醍醐寺已經滿開於是特地殺到這裡來雖然這裡票價要日幣不過進來後發現這一切都是值得的來到京阪這些時間就這裡的花開得最滿看看這些造型流線滿開的櫻花們還有那滿滿的人頭這些可是都華人同胞呢滿滿的中文對話讓整個醍醐寺都熱鬧了起來彷彿到了華人的菜市場般的景象不過還好映入眼簾的是一株株滿開的櫻花來到京都不就是為了看這個嗎所以不囉嗦相機拿起來狂按就是了醍醐寺有三張門票這三個地方都各有特色如果有來且不趕時間建議一早開門馬上進來比較好因為這裡開花時節真的超熱門太晚來就是怎麼拍都是滿滿的人頭想方設法閃避結果就是構圖很麻煩也不能好好欣賞櫻花只能說早起的鳥兒有蟲吃搭乘地鐵東西線從蹴上下車步行經過涵洞轉進去即可找到網傾斜鐵道的樓梯走上樓梯後就是著名的蹴上鐵道櫻花了這裡的櫻花說真的很好拍就算是沒開那麼滿就算是人山人海這個斜坡往下望去映著遠方的白雲怎麼拍都不會覺得很都是人頭擋住視線往鐵道兩側的櫻花走去蹲下隨手一拍也都是個出色的櫻花景色沿著斜坡走去可以走到琵琶湖疏水分線那裏的花就沒那麼多了只是我覺得要是有時間還是可以去看一看那個疏水管還滿特別的逛完了可以跨過馬路在馬路的對面會有小市集買很多吃的東西這天我們因為追櫻花行程卡很緊所以一直到這邊才有機會吃東西真感謝這個小市集日本的櫻花季雖然都有預測可以參考但因為很熱門所以通常大家都會預先規劃一旦時間劃定儘管後來因為天氣變化影響花開時間在成本考量下通常也是盡量不改期為原則所以如果來到京都時花況不如預期的話不妨找找看一些已經開的比較滿的地方前去碰碰運氣以這次來說花開最滿的醍醐寺真的超美難怪人爆多不過搭著營火的圓山夜櫻也是很有意境至於祇園白川則是日夜皆宜倘若能在這邊找個水岸餐廳或居酒屋悠閒的吃晚餐看看雨夜裡的櫻花伴著白川流水潺潺也是旅遊的一大享受至於地形特殊的蹴上傾斜鐵道則是個隨便拍都很美完全不用擔心人頭擋鏡頭的景點在這裡不用等到滿開就可以拍到很不錯的景色無怪乎很多人也是趁著櫻花季在這拍以上是小弟的一點小經驗分享網頁圖文版
372,Japan_Travel,食記跟隨孤獨美食家五郎的腳步造訪四家店作者看板標題食記跟隨孤獨美食家五郎的腳步造訪四家店時間各位好打給後胎嘎後跟隨五郎腳步的連載文又來了標題卻一直沒改這次剛好去五郎大本營東京附近的關東區域走走想說應該能吃比較多家只是去的時間剛好周末加上路順及不定休撲空的問題最終只新增三家結果算是蠻遺憾的囧這就是人生啊到訪日期店名漁師地址千葉県富津市金谷營業時間定休日木曜日不定休撥放季數第六季第十話定食其實在關東的那幾天並無事先決定要去哪裡只是隨性想到哪就去哪沒有特定目標及區域後來決定去館山拍鑽石富士剛好有經過該處就隨性地在浜金谷下車去吃吃傳說中的竹筴魚出站看到紅綠燈路口左轉直走就能看到當天是周五我到達的時候大概是點半左右沒想到排隊的人挺多的這也是我跟隨五郎的腳步以來第一次排隊也不能亂離開隊伍只好無聊發呆滑手機順邊拍張外面看板沒想到這一等竟然等了半小時囧等到我進到店內已經是下午一點的事情了因為吧檯已經客滿了被帶到後方的座席也沒什麼東西好拍只好就乖乖等餐上桌所幸上菜速度還蠻快的沒有讓我等太久定食左上方三種小菜好像是每天都會變必須要看當天的食材所決定的樣子味噌湯是魚湯底的還附送一個魚鰭肉看了鄰桌就是單純味噌湯算是賺到啦而且還蠻有肉的免費加菜至於主餐可以說是大沒帶捲尺來量真的是失敗啊抱頭你跟我說這個是豪小怎麼跟我吃過的大小完全是不同的第一口咬下去哇外皮酥脆魚肉軟也不會有炸物炸得裡面乾巴巴的情況而且好像就已經有調味了無須醬汁直接吃完一整片也沒有問題我試過所有的醬料用感覺太鹹一點而且味道不搭單放黃芥末醬味道還算不錯不過全試過後還是塔塔醬最和味道這種還是最合高麗菜絲的了但是唯一遺憾的是沒有焼每位顧客結帳時老闆娘都會問有沒有要去爬鋸山我是想說覺得超級飽飽到想爬鋸山也沒辦法誤只跟老闆娘說要到館山去拍鑽石富士下次再來爬而且金谷地區還蠻多老外的都是去鋸山居多結果在館山城待了快四個小時還是沒拍到太陽提前落入雲中早知道這樣就去爬鋸山了到訪日期店名第一亭地址神奈川県横浜市中区日出町營業時間定休日火曜日不定休老闆娘們年紀大有時會連休撥放季數第三季第二話炒當天人在河口湖等半天的撥開烏雲見富士山都沒等到一怒之下就決定去横浜去拍夜景但在這之前得先填飽肚子不然只吃東橫早餐的我大概還沒到晚上就先餓死在路上了從大月搭系特急到八王子轉橫濱線到櫻木町下車沿著平戶櫻木通往日出町站方向走約分鐘就會到達了以往在日本有標榜台灣料理都是中國人居多但光看這家外頭擺飾的確是台灣料理沒錯因為有哪個中國人會擺新竹米粉及公賣局的紹興酒甚至還有兩瓶老蔣以及小蔣和老李的就職紀念酒瓶我到這邊時大約是下午四點距離開店還有半小時而且又沒半個人在排隊只好再去外面閒晃個一圈結果發現了這種時代裡竟然還有這種小電影存在跟之前的台南新建國戲院有相似我絕對不會說有進去因為根本沒有晃了一圈回去不到分鐘店外已經有兩個人在等不過一會兒又一大群剛參加完披露宴年輕人來排隊等到開放入店時我後面已經排了幾個真嚇人把一條小小巷道擠得快水洩不通了進到店面內部空間不算很大但工作人員還真不少除老闆娘姊妹兩人外還有三位男生及一位金髮碧眼吧檯上方的看板拍完看板去上完洗手間回來我點的烏龍茶來了結果一看怎麼顏色那麼淡這是真的烏龍茶嗎不過後來想想應該是少許的冰融化後淡化了吧喝下去第一口怎麼味道怪怪的烏龍茶的味道好薄為了再確認喝了第二口幹這是啊之後我就再也沒動過這一杯了因為我不喝酒的白花了塊接下來炒上場先吃了一口好像有點鹹但勾芡是很道地的台灣味最後點了白飯配著吃超級下飯的也稍微中和鹹度有看過這一集的朋友應該知道這道超單調只用麻油及蒜和蔥調味而已沒多餘東西麵條雖然不是台灣的油麵但也算相仿的很近吃完感覺蒜味並沒那麼誇張就普通等級而已電視劇那種到後天還會有味道是有點豪小啦頂多晚上刷完牙之後就沒有了然後把沾湯再吃味道會整個變不一樣個人是比較推薦沾過湯會比直接吃來的更美味結帳時有跟老闆娘稍微聊了一下發現她們都已經移民是第二代了從言語中判斷應該都不會說國語這頓花了沒想到白飯一碗就不過能把烏龍茶聽成我也是認了吃完就用走的去大橋拍夜景了到訪日期店名天中山地址東京都中央区日本橋人形町營業時間定休日土曜日日曜日祝日撥放季數第二季第二話黒天丼我想這家應該蠻多朋友來吃過了所以簡單敘述一下就好原本這天的中午一直猶豫要吃中山還是去吃埔安的羅甸後來決定去新埔安拍一個景後再走去埔安的羅甸吃飯結果到羅甸發現竟然沒開早知道就先去中山了而且從店面外觀看起來感覺像是沒有營業了一小陣子因為花盆雜草好像都沒人清過有時常開店的不會這樣但看日本方面五月初還是有營業的情況只好下次有機會再去看看是否真的完全停業了這是我第二次撲空超想衝出去被卡車撞的第一次撲空也是在這次訪日但後話了僕死僕死好僕死僕幸一整個離題請無視沒關係下午四點多去有樂町抽完籤後決定晚餐去中山吃飯結果抽了四次全槓龜喵的雖然知道是五點半才有營業但還是來的有點早到了到達時還不到下午五點就在對面停車場等開放入場等到後來竟然飄雨了但離五點半剩五分鐘沒帶傘的我老闆還特地讓我提早進去點餐進去看了一下菜單點了天丼價格全未稅至於炸物點了玉跟一個未稅等天丼上桌後碗打開黒天丼何味噌湯則是蜆味噌湯吃了一口醬汁甜鹹適中也沒因為醬汁的浸潤而使天丼炸物麵衣整個軟趴趴失去原有的酥脆感讓人一口接一口完全停不下來啊絵札三味線気分入店美味燃日本文化粋祭五郎無限循環中美味恐黒天丼那個天丼黑醬汁真的是有魔力啊誤只是走出店外才發現忘記點晚上限定炸牡蠣嘛反正在市中心有很大的機會會再來的番外篇在這系列第三篇文章內有我去年去群馬下仁田吃湯麵的當時吃完要離開時奶奶有送我兩個點心給我讓我還蠻感動的所以當時也有說下次要回送台灣的名產給他們這次剛好唯一排定的行程就是要送鳳梨酥過去上次去時因為晚上外面沒燈光所以補一下這次拍的店外照片因為當天是周六一進去裡面幾乎快要客滿狀態學徒沼田一看到我就認出我是去年來過的超級訝異的還回問他說你竟然還記得我啊只來過一次觀光客過了半年還能記住實在不簡單這次我是點白吃作者吃過的炒麵還有餃子這次餃子是爺爺包的上次去的時候沒看到他人不過我覺得味道跟沼田包的並沒有什麼差異只是爺爺的餃皮比較容易開而沼田的不會有興趣的朋友可以參考這系列的第三篇文章喔文章代碼至於炒麵是第一次吃身為台南人的我覺得這炒麵的醬汁也太甜了吧雖然紅薑的酸有起了一點小作用但是整盤吃完後我還是覺得太甜了要了好幾杯水灌灌免得血糖飆高誤下次來還是吃湯麵就好值超高等奶奶跟沼田他們閒空了一點之後把我在機場買的鳳梨酥拿出來送給他們結果等我結帳完要離開前他們竟然又回送我東西而且回送的物品是節分時神社拿來裝豆子的枡送給我這種也不知道拿回來能做什麼況且拿回來之後神社效力還有嗎但真的很開心果然跟台灣差不多鄉下就是比較有人情味的地方呢只是這樣一來一往的送禮回禮還要再特地回禮嗎雖然還會再過去就是了畢竟旁邊還有一家沒吃到跟奶奶他們道別之後去富岡製系場參觀原本想說不然晚上去吃一番旁的壽喜燒後來還是決定去吃上尾的奇蹟食堂炸豬排結果竟然中午就賣完第一次撲空奇蹟第二次撲空羅甸一整個捶心肝要不是這兩家都沒撲空的話我這次就可以吃到五家的五郎所去過的店了到年大晦日為止的店家目前我去過的店家
373,Japan_Travel,贈送天橋立伊根船屋觀光優待券張作者看板標題贈送天橋立伊根船屋觀光優待券張時間贈送內容天橋立伊根船屋觀光優待券張贈送地捷運民權西路到北投站不出站贈送方式站內信面交到期期限因為是贈送的約好了就不要隨便放鴿子本人畢生最討厭這種狀況感謝
374,Japan_Travel,食記淡路島海邊無敵海景作者看板標題食記淡路島海邊無敵海景時間店名地址兵庫県淡路市野島蟇浦營業時間週二公休休日週二推薦食物咖啡圖文這次到淡路島兩天一日遊還到了快閃喝杯咖啡再走去年就有看到這個開幕的報導大大的頭面對著無敵海景雖然說不是迷不過想說都來到淡路島了有機會一定要來看一下這棟建築物呀因為是平日前往人不多佔地還蠻廣的除了二樓是咖啡廳外一樓還有燒烤料理以及另外一頭還是三麗鷗商品的販賣區有一台的車擺在門口實在好吸睛因為交通比較不便利還有提供接駁車的特色屋頂的大頭其實只能拍成這樣無法完全入鏡海景真的蠻美的尤其是天氣好的時候二樓的咖啡廳外頭景觀真的很不錯不過裡頭的裝潢有點太雜而且木頭椅子超難坐真的很不符合人體工學而且跟整體很不搭耶感覺比較適合泡老人茶的飲料與甜點價格蠻高的點飲料會附贈小餅乾因為時間不太夠就點了兩杯飲料其實也坐不久因為椅子好難坐熱拿鐵冰拿鐵味道還不錯而且還有的拉花在上頭奶油餅乾部分還蠻好吃香濃跟咖啡很搭的餐點有點少除了整套的下午茶外單點的甜點不多有點虛來了之後是蠻失望的不過建築物很特別心得就是不用特地來啦
375,Japan_Travel,問題租車後車廂請教作者歌生活看板標題問題租車後車廂請教時間各位版友好近期四大一小要到沖繩玩目前預計行李為吋吋吋嬰兒推車看了官網的介紹的長度深度如果是這樣看似很充裕但他給的這個數字是後排座位弄倒所得到的嗎還是坐滿五人的實際容量呢再麻煩大家解惑謝謝附上官網的介紹
376,Japan_Travel,北海道遺失物協尋角落生物束口袋作者小蘇打看板標題北海道遺失物協尋角落生物束口袋時間今天從函館自駕到札幌途中經過兩個休息站八雲湖道駅不確定把束口袋遺留在哪個廁所裡面裝滿棉條跟衛生棉如果有哪個好心鄉民經過或是剛好看到可以麻煩聯絡我嗎束口袋的長相如下可奉上當作謝禮感謝
377,Japan_Travel,問題請問住宿登記人數有小孩的疑問作者順風順水順勢順天看板標題問題請問住宿登記人數有小孩的疑問時間出遊日期天夜每日行程自由行別府特別希望無在看到一個物件是那種私人經營的日式溫泉旅館孩童政策是歡迎孩童入住不佔床免費孩童不佔床人數將依所選房型而有所不同請確認所選房型入住人數上限所有額外入住歲以下兒童使用現有床鋪不收費房型有張日式床鋪張日式床鋪張單人床我是用大三小去搜選後預設出來的是張日式床鋪其中又分四大小點開寫最多成人位孩童未滿歲若不佔床則免額外收費三大小點開寫最多成人位孩童未滿歲若不佔床則免額外收費二大小點開寫最多成人位孩童未滿歲若不佔床則免額外收費其中當然是最後的二大小最便宜請問以我的狀況是否可以選擇這個呢到當地會不會被拒絕入住呢或是額外收費呢我們三小睡兩張併起來的榻榻米是的大人就個別睡一張床所以選擇床房型當然若是選擇三床房型價錢又更低有聽聞日本住宿規定較為嚴格特別請教謝謝
378,Japan_Travel,問題九州親子遊六天五夜請益作者看板標題問題九州親子遊六天五夜請益時間出遊日期六天五夜每日行程請寫下每一天所安排的成員五大兩小租兩台車到達福岡坐計程車到飯店附近吃晚餐睡覺有時間就逛一逛宿九州中央租車從福岡到九州自然野生動物園有時間就去海地獄地熱觀光晚餐宿龜之井酒店大分海之卵水族館由布院杉乃井飯店晚餐享受飯店設施宿杉乃井飯店開車到高千穗坐船吃午餐晃晃到傍晚到阿蘇吃晚餐宿阿蘇阿蘇火山口及週邊景點晃到下午傍晚到福岡天神還車晚餐天神以及附近逛街有時間的話宿天神東急天神附近採買藥妝晃晃飛機特別希望再麻煩各位幫我檢查看看了之前已有沖繩以及東北自駕過單趟車程三小時孩子都能接受飯店有特別看別人推薦所以滿想住杉乃井試試看謝謝大家
379,Japan_Travel,遊記藤子不二雄博物館作者艾小姐看板標題遊記藤子不二雄博物館時間家裡歲兒子自從看了哆啦夢的卡通後突然很喜歡哆啦美這個角色趁這來日本順便滿足一下兒子的喜好藤子不二雄博物館位在登戶站附近從新宿出發搭小田急線特快大概不用分鐘就到了一下電車就會看到各種哆啦夢元素出站前的手扶梯也是出來後立刻就會看到指示往接駁車的告示沿著告示走不到一分鐘就到站牌了隨然是接駁車還是要收費大人小孩不過搭乘時問司機小孩三歲是否收費呢司機表示不需要車子外觀很可愛是老師各種作品的角色連車內也是大概分鐘就到美術館了特別注意的是美術館現場不販售門票唷美術館現場不販售門票唷美術館現場不販售門票唷很重要說三次必須事先到購買才行我們也是前一天半夜才發現這件事急忙衝去巷口買還好購入當天的票是的大人円小孩円小孩歲以上才需購票之後就可以準備入場囉館內共有層樓樓展示館樓餐廳戶外拍照空間由於館內禁止攝影盡量以文字方式呈現不過說太多去了就沒有驚喜了哈哈哈入場後會有一台導覽機導覽機有中文不怕聽不懂樓是大量漫畫原稿與漫畫的製程漫畫製程的部分是由大雄和哆啦夢用很有趣的影片階段呈現樓這次展覽主題是奇天烈跟哆啦夢主題展兩本漫畫相似道具的比較也是用大量原稿的方式呈現截圖自官網走出展場後有漫畫區可閱讀學齡前兒童遊戲區大雄家真實場景還原值得一提的是照片裡有兩台平板透過平板的相機看屋子裡能看到大雄在家裡的樣子唷做印章機有幾台扭蛋機和娃娃機沒拍到再來就是一些拍照牆面不過其中最最最重要的是這裡裡面是一個迷你的觀影廳會播放短篇的原創影片在最開始入館時每人會發一張電影票憑票就能入場觀看了開始播放的是月面大簡單來說內容就是藤子老師角色大亂鬥誤再來到了三樓有咖啡廳因為沒有太餓所以沒進去用餐菜單如圖然後其實戶外區拍照的點沒有很多另一邊還有個觀景台就沒拍了之後順路回到一樓後是禮品區圖片取自官網大量好技安出沒大雄考卷資料夾其他還有各種食物伴手禮絨毛娃娃公仔衣服包包杯子貼紙磁鐵徽章等等聽說商品是不定時更換的有來玩的人自行挖寶吧總結一下這次行程哆啦迷必去不用說就連不是大的我看完老師的手稿也是滿滿感動雖不是首次來日本的必去行程但來了也不會感到空虛可以安排在第二次以後來東京時參觀結束後到下北澤或吉祥寺逛逛也算順路人潮混雜這天平日中午的人潮狀況不算多幾乎都不用排隊就能輪到自己看戶外拍照也頂多等一兩組就能盡情拍餐廳也不用排隊停留時間小時沒有小孩不吃飯也許小時就夠兒子在遊戲區卡關分鐘兒童取向畢竟是美術館這裡除了遊戲區其餘都是靜態展區我和先生看得很開心但歲兒子隨時都在走神亂飄最後變成一個先顧小孩一個趕快看展場內不能大聲喧嘩若小孩容易失控的會壓力很大建議小孩達到能夠安靜看展的年紀比較好另外館內不能攜帶外食唷餵食好小夥伴進場才不會心情不美麗大失控題外話商店裡面有賣技安的童裝當時覺得好貴但回家看照片越看越想要如果有版友大大因看了這篇文章勾起前往的興致是否可幫帶一件的拜託拜託以上內容不適當的話立刻修改祝各位旅途愉快
380,Japan_Travel,問題淺草比較請益作者櫻由羅蘿拉看板標題問題淺草比較請益時間小弟第一次去東京和我媽兩人旅行之前爬文聽人說很推薦住淺草一帶配合我媽的喜好就決定住目前是先預定了兩家則一退費分別是淺草站前和田原町站前考慮點如下淺草站前去年開幕較新地段方便附近超商什麼都有田原町站前吸引我媽的點就是有附溫泉亦或是其他淺草附近的店如淺草雷門淺草藏前煩請各位大大協助了
381,Japan_Travel,心得東京天四夜穿搭作者看板標題心得東京天四夜穿搭時間跟大家小小的分享一下當時去的時候是去年月還蠻冷的我們是跟團去只有我穿這麼短但我覺得日本東京是乾冷的天氣所以其實也不會覺得冷耶有人像我一樣月到那邊下身還穿這麼少嗎題外話日本烏龍麵好好吃我好想念阿以下是簡短分享五天四夜小穿搭
382,Japan_Travel,讓售東京地鐵乘車券小時兩張作者大屁屁柯基看板標題讓售東京地鐵乘車券小時兩張時間讓售品項東京地鐵乘車券小時兩張物品圖片此物品由您買入的價格讓售只能小於或等於此金額元一張欲售價格元一張兩張全買算元或私信議價交易方式台北捷運面交匯款郵寄聯絡方式站內信站內信要其他說明大部分交通工具為用不到故售出使用期限為
383,Japan_Travel,資訊匯率作者瑪莉歪看板標題資訊匯率時間現金換匯最佳牌告匯率即匯站高雄銀行更新時間安泰商銀更新時間第一銀行更新時間歷史匯率永豐銀行更新時間凱基銀行更新時間彰化銀行更新時間台灣銀行牌告匯率
